Security Code,Security Id,Security Name,Group,Face Value,Industry,INR
531503,MARIS,MARIS SPINNERS LTD.-$,XT,10,Textiles,43.9
533407,CNOVAPETRO,CIL NOVA PETROCHEMICALS LTD.,B ,10,Textiles,43.95
508571,COCHMAL,COCHIN MALABAR ESTATES &amp; INDUSTRIES LTD.,XT,10,Auto Tyres &amp; Rubber Products,44
519457,VIRATCRA,VIRAT CRANE INDUSTRIES LTD.,XT,10,Packaged Foods,44.05
532878,ALPA,ALPA LABORATORIES LTD.,B ,10,Biotechnology,44.15
506079,LAKPRE,LAKSHMI PRECISION SCREWS LTD.,B ,10,Iron &amp; Steel Products,44.6
513179,NATNLSTEEL,NATIONAL STEEL &amp; AGRO INDUSTRIES LTD.,B ,10,Iron &amp; Steel/Interm.Products,44.6
513369,RJKMRFR,RAJKUMAR FORGE LTD.,XT,10,Other Industrial Products,44.65
539403,ARAMBHAN,Arambhan Hospitality Services Ltd,M ,10,Restaurants,44.95
531560,AROMAENT,AROMA ENTERPRISES (INDIA) LTD.,Z ,10,Misc.Commercial Services,45
532686,KERNEX,KERNEX MICROSYSTEMS (INDIA) LTD.,Z ,10,Transport Related Services,45
538742,PANACHE,Panache Innovations Ltd,XT,10,Comm.Trading  &amp; Distribution,45
590134,MADRASFERT,Madras Fertilizers Ltd,B ,10,Fertilizers,45.15
532728,MALUPAPER,MALU PAPER MILLS LTD.,B ,10,Paper &amp; Paper Products,45.35
538647,PURSHOTTAM,Purshottam Investofin Ltd,XT,10,Finance (including NBFCs),45.5
500284,LORDSCHLO,LORDS CHLORO ALKALI LTD.,XT,10,Commodity Chemicals,45.7
500207,INDORAMA,INDO RAMA SYNTHETICS (INDIA) LTD.,B ,10,Textiles,45.75
533287,ZEELEARN,ZEE LEARN LTD.,B ,1,Education,45.9
532794,ZEEMEDIA,Zee Media Corporation Limited,B ,1,Broadcasting &amp; Cable TV,46.15
532852,MCDHOLDING,MCDOWELL HOLDINGS LTD.,B ,10,Investment Companies,46.25
535217,HPCBL,HPC BIOSCIENCES LTD.,M ,1,Other Agricultural Products,46.5
532366,PNBGILTS,PNB GILTS LTD.,B ,10,Finance (including NBFCs),46.7
509196,MMRUBBR-B,MM RUBBER COMPANY LTD.,P ,2,Auto Tyres &amp; Rubber Products,46.9
533068,ARROWTEX,ARROW TEXTILES LTD.,B ,10,Other Apparels &amp; Accessories,47
539945,NV20IWIN,ICICI Prudential NV20 iWIN ETF,B ,10,,47
540614,GGENG,G G Engineering Ltd,M ,10,Heavy Electrical Equipment,47
519383,ANIKINDS,ANIK INDUSTRIES LTD.,B ,10,Other Agricultural Products,47.1
533193,KECL,Kirloskar Electric Company Ltd,B ,10,Other Elect.Equip./ Prod.,47.25
500155,GARDENSILK,GARDEN SILK MILLS LTD.,B ,10,Textiles,47.4
521018,MARALOVER,MARAL OVERSEAS LTD.,B ,10,Textiles,47.4
524764,NUTRA,Nutraplus India Limited,XT,5,Commodity Chemicals,47.6
511509,VIVOBIOT,VIVO BIO TECH LTD.,XT,10,Biotechnology,47.8
526727,GARNET,GARNET CONSTRUCTION LTD.,XT,10,Construction &amp; Engineering,47.95
532828,AMDIND,AMD INDUSTRIES LTD.,B ,10,Other Industrial Goods,47.95
538817,CAPPIPES,Captain Pipes Ltd,M ,10,Plastic Products,48
539637,BVL,Blueblood Ventures Ltd,M ,10,Other Financial Services,48
532529,NDTV,NEW DELHI TELEVISION LTD.,B ,4,Broadcasting &amp; Cable TV,48.15
540651,JIGAR,Jigar Cables Ltd,M ,10,Other Elect.Equip./ Prod.,48.3
532920,EDL,EMPEE DISTILLERIES LTD.,B ,10,Breweries &amp; Distilleries,48.35
531453,MOHITIND,MOHIT INDUSTRIES LTD.-$,B ,10,Textiles,48.5
532735,RSYSTEMINT,R Systems International Limited,B ,1,IT Consulting &amp; Software,48.5
504286,DELTAMAGNT,DELTA MAGNETS LTD.,B ,10,Other Elect.Equip./ Prod.,48.6
533156,VASCONEQ,Vascon Engineers Ltd,B ,10,Realty,48.65
505141,SCOOTER,SCOOTERS INDIA LTD.,XT,10,2/3 Wheelers,48.95
531381,ARIHANT,ARIHANT FOUNDATIONS &amp; HOUSING LTD.-$,T ,10,Realty,49
533014,SICAGEN,SICAGEN INDIA LTD.,B ,10,Comm.Trading  &amp; Distribution,49
533295,PSB,PUNJAB &amp; SIND BANK,B ,10,Banks,49
540311,JITFINFRA,JITF Infralogistics Ltd,T ,2,Transport Related Services,49
514274,AARVEEDEN,AARVEE DENIMS &amp; EXPORTS LTD.,B ,10,Textiles,49.25
513723,HIMGRANI,HIMALAYA GRANITES LTD.-$,XT,10,Construction Materials,49.4
505299,KULKPOWT,KULKARNI POWER &amp; TOOLS LTD.,XT,5,Industrial Machinery,49.55
532456,COMPUAGE,COMPUAGE INFOCOM LTD.,B ,2,Storage Media &amp; Peripherals,49.7
512296,BHAGYNAGAR,BHAGYANAGAR INDIA LTD.,B ,2,Copper,49.75
531158,CATVISION,Catvision Limited,XT,10,Comm.Trading  &amp; Distribution,49.8
570002,FELDVR,Future Enterprises Ltd,B ,2,Department Stores,49.9
507759,LIMECHM,LIME CHEMICALS LTD.,Z ,10,Commodity Chemicals,49.95
500313,OILCOUNTUB,OIL COUNTRY TUBULAR LTD.,B ,10,Oil Equipment &amp; Services,50
505302,LXMIATO,LAKSHMI AUTOMATIC LOOM WORKS LTD.,XT,10,Industrial Machinery,50.1
531297,ARTEFACT,ARTEFACT PROJECTS LTD.,XT,10,Consulting Services,50.1
523574,FEL,Future Enterprises Ltd,B ,2,Department Stores,50.15
539227,LOYAL,Loyal Equipments Ltd,M ,10,Industrial Machinery,50.3
532097,MUKANDENGG,MUKAND ENGINEERS LTD.,B ,10,Construction &amp; Engineering,50.4
504273,TUMUSEL,TUMUS ELECTRIC CORPORATION LTD.,P ,10,Other Elect.Equip./ Prod.,50.5
512215,VORACON,VORA CONSTRUCTIONS LTD.,XT,10,Other Financial Services,50.85
515037,MURUDCERA,MURUDESHWAR CERAMICS LTD.,B ,10,Furniture-Furnishing-Paints,51
590024,FACT,FERTILIZERS &amp; CHEMICALS TRAVANCORE LTD.,B ,10,Fertilizers,51
533333,FCL,FINEOTEX CHEMICAL LTD.,B ,2,Specialty Chemicals,51.1
532212,ARCHIES,ARCHIES LTD.,B ,2,Gift Articles-Toys &amp; Cards ,51.15
534618,SAL,SANGAM ADVISORS LTD.,XT,10,Other Financial Services,51.3
540786,SHARIKA,Sharika Enterprises Ltd,M ,10,Other Elect.Equip./ Prod.,52
533285,RDBRIL,RDB REALTY &amp; INFRASTRUCTURE LTD.,XT,10,Realty,52.1
533160,DBREALTY,D B Realty Ltd,B ,10,Realty,52.4
500179,HCL-INSYS,HCL INFOSYSTEMS LTD.,A ,2,Computer Hardware,52.65
532150,INDRAMEDCO,INDRAPRASTHA MEDICAL CORP.LTD.,B ,10,Healthcare Facilities,52.7
532216,HBSTOCK,HB STOCKHOLDINGS LTD.,B ,10,Finance (including NBFCs),52.7
538772,NIYOGIN,Niyogin Fintech Ltd,T ,10,Finance (including NBFCs),52.8
524080,HARLETH,HARYANA LEATHER CHEMICALS LTD.,XT,10,Commodity Chemicals,53.35
526965,GUJCRAFT,GUJARAT CRAFT INDUSTRIES LTD.,XT,10,Containers &amp; Packaging,53.45
540796,RATNABHUMI,Ratnabhumi Developers Ltd,M ,10,,54
537669,SIVI,Siddhi Vinayak Shipping Corporation Ltd,M ,10,Commercial Vehicles,54.05
512399,KAPASHI,KAPASHI COMMERCIALS LTD.,XT,10,Other Financial Services,54.1
534328,HEXATRADEX,HEXA TRADEX LTD.,T ,2,Comm.Trading  &amp; Distribution,54.1
522292,CHANDNI,Chandni Textiles Engineering Ind. Ltd,XT,10,Textiles,54.2
532907,IL&amp;FSENGG,IL&amp;FS ENGINEERING AND CONSTRUCTION COMPANY LTD.,T ,10,Construction &amp; Engineering,54.8
540727,POOJA,Poojawestern Metaliks Ltd,M ,10,Other Industrial Products,54.9
540735,IRIS,IRIS Business Services Ltd,M ,10,IT Software Products,55
517035,RIR,RUTTONSHA INTERNATIONAL RECTIFIER LTD.,XT,10,Electronic Components,55.05
539437,IDFCBANK,IDFC Bank Ltd,A ,10,Banks,55.2
506235,ALEMBICLTD,ALEMBIC LTD.,B ,2,Pharmaceuticals,55.3
532621,MORARJEE,MORARJEE TEXTILES LTD.,B ,7,Textiles,56
500370,SALORAINTL,SALORA INTERNATIONAL LTD.,T ,10,Comm.Trading  &amp; Distribution,56.2
500354,RAJSREESUG,RAJSHREE SUGARS &amp; CHEMICALS LTD.,B ,10,Sugar,56.25
511138,KOTHARIFIN,KOTHARI WORLD FINANCE LTD.,XT,10,Finance (including NBFCs),56.5
504879,ORIENTABRA,ORIENT ABRASIVES LTD.-$,B ,1,Other Industrial Products,56.85
513511,PANCHMAHQ,PANCHMAHAL STEEL LTD.,XT,10,Iron &amp; Steel/Interm.Products,57
526689,FENOPLAS,FENOPLAST LTD.-$,XT,10,Plastic Products,57
532873,HDIL,HOUSING DEVELOPMENT &amp; INFRASTRUCTURE LTD.,A ,10,Realty,57.2
500366,ROLTA,ROLTA INDIA LTD.,B ,10,Internet Software &amp; Services,57.3
505324,MANUGRAPH,MANUGRAPH INDIA LTD.-$,B ,2,Industrial Machinery,57.4
530533,TERAI,TERAI TEA CO.LTD.,XT,10,Tea &amp; Coffee,57.5
519105,AVTNPL,AVT NATURAL PRODUCTS LTD.,B ,1,Other Agricultural Products,57.6
538635,SNOWMAN,Snowman Logistics Ltd,B ,10,Transportation - Logistics,57.7
539997,KPL,Kwality Pharmaceuticals Ltd,MT,10,Pharmaceuticals,57.75
509220,PTL,PTL ENTERPRISES LTD.-$,T ,2,Comm.Trading  &amp; Distribution,58
538874,NEXUSCOMMO,Nexus Commodities And Technologies Ltd,XT,10,Other Financial Services,58
539225,JIYAECO,Jiya Eco-Products Ltd,M ,10,Utilities:Non-Elec.,58
532845,TGBHOTELS,TGB BANQUETS AND HOTELS LTD.,B ,10,Hotels,58.25
539398,VISHALBL,Vishal Bearings Ltd,M ,10,Industrial Machinery,58.25
531390,UPSURGE,UPSURGE INVESTMENT &amp; FINANCE LTD.,XT,10,Finance (including NBFCs),58.3
531082,ALANKIT,Alankit Ltd,B ,1,Other Financial Services,58.4
590013,XPROINDIA,XPRO INDIA LTD.,B ,10,Commodity Chemicals,58.45
538546,BRPL,Bansal Roofing Products Ltd,M ,10,Iron &amp; Steel Products,58.65
532629,MBECL,MCNALLY BHARAT ENGINEERING COMPANY LTD.,T ,10,Construction &amp; Engineering,58.9
539986,COMSYN,Commercial Syn Bags Ltd,M ,10,Containers &amp; Packaging,59
540756,KAARYAFSL,Kaarya Facilities and Services Ltd,M ,10,Sp.Consumer Services,59
533163,ARSSINFRA,ARSS INFRASTRUCTURE PROJECTS LTD.,T ,10,Construction &amp; Engineering,59.25
532798,NETWORK18,NETWORK18 MEDIA &amp; INVESTMENTS LTD.,A ,5,Holding Companies,59.7
512329,KRL,Kintech Renewables Ltd,XT,10,Misc.Commercial Services,59.9
532944,ONMOBILE,OnMobile Global Ltd.,B ,10,Other Telecom Services,59.9
500319,INDSUCR,INDIAN SUCROSE LTD.,XT,10,Sugar,60
580001,STAN,STANDARD CHARTERED PLC,B ,0.05,Banks,60
533022,20MICRONS,20 MICRONS LTD.,B ,5,Mining,60.4
532895,NAGREEKCAP,NAGREEKA CAPITAL &amp; INFRASTRUCTURE LTD.,B ,5,Investment Companies,60.45
500279,MIRCELECTR,MIRC ELECTRONICS LTD.,B ,1,Consumer Electronics,60.5
524709,NACLIND,NACL Industries Ltd,B ,1,Agrochemicals,60.5
539099,ATHCON,Athena Constructions Ltd,M ,10,Realty,60.55
500116,IDBI,IDBI BANK LTD.,A ,10,Banks,60.75
532800,TV18BRDCST,TV18 BROADCAST LTD.,A ,2,Broadcasting &amp; Cable TV,60.75
532659,IDFC,IDFC LIMITED,A ,10,Finance (including NBFCs),60.85
523836,GUJRAFIA,GUJARAT RAFFIA INDUSTRIES LTD.,T ,10,Containers &amp; Packaging,61.05
517238,DYNAVSN,DYNAVISION LTD.,P ,10,Electronic Components,61.15
532305,INDSWFTLAB,IND-SWIFT LABORATORIES LTD.,B ,10,Pharmaceuticals,61.2
532230,BENGALT,BENGAL TEA &amp; FABRICS LTD.,XT,10,Textiles,61.25
532418,ANDHRABANK,ANDHRA BANK,A ,10,Banks,61.25
532826,RAJTV,RAJ TELEVISION NETWORK LTD.,B ,5,Broadcasting &amp; Cable TV,61.3
531982,SPECFOOD,SPECTRUM FOODS LTD.,XT,10,Other Food Products,61.4
530723,ASITCFIN,ASIT C.MEHTA FINANCIAL SERVICES LTD.,XT,10,Other Financial Services,61.55
532616,XCHANGING,XCHANGING SOLUTIONS LTD.,B ,10,BPO/KPO,61.65
500259,LYKALABS,LYKA LABS LTD.,B ,10,Pharmaceuticals,61.7
500337,PRIMESECU,PRIME SECURITIES LTD.,B ,5,Other Financial Services,61.75
532787,ESSDEE,ESS DEE ALUMINIUM LTD.,T ,10,Household Products,61.75
511768,MASTERTR,MASTER TRUST LTD.,XT,10,Finance (including NBFCs),62
532459,AUNDEIND,Aunde India Limited-$,XT,10,Textiles,62
508933,AYMSYNTEX,AYM Syntex Ltd,B ,10,Textiles,62.1
522085,STONEIN,STONE INDIA LTD.-$,XT,10,Commercial Vehicles,62.1
526853,BI,BILCARE LTD.-$,XT,10,Healthcare Supplies,62.1
505502,PSITINFRA,PS IT Infrastructure &amp; Services Limited,XT,10,Other Financial Services,62.4
500055,BHUSANSTL,BHUSHAN STEEL LTD.,B ,2,Iron &amp; Steel/Interm.Products,62.7
507450,THIRUSUGAR,THIRU AROORAN SUGARS LTD.,B ,10,Sugar,62.75
524717,TITANBIO,TITAN BIOTECH LTD.,XT,10,Specialty Chemicals,63
540795,DYNAMIC,Dynamic Cables Ltd,M ,10,Other Elect.Equip./ Prod.,63
523391,NAHARPOLY,NAHAR POLYFILMS LTD.,B ,5,Textiles,63.25
512597,KEYCORPSER,KEYNOTE CORPORATE SERVICES LTD.,B ,10,Finance (including NBFCs),63.5
514470,WINSOMTX,WINSOME TEXTILE INDUSTRIES LTD.-$,B ,10,Textiles,63.55
532719,BLKASHYAP,B.L.KASHYAP AND SONS LTD.,B ,1,Realty,63.55
513548,SHRDAIS,SHARDA ISPAT LTD.,XT,10,Iron &amp; Steel/Interm.Products,63.6
513121,ORICON,ORICON ENTERPRISES LTD.-$,B ,2,Specialty Chemicals,63.9
539314,UNIAUTO,Universal Autofoundry Ltd,M ,10,Auto Parts &amp; Equipment,64
532933,PORWAL,PORWAL AUTO COMPONENTS LTD.,XT,10,Auto Parts &amp; Equipment,64.25
519494,NKIND,N.K.INDUSTRIES LTD.,T ,10,Edible Oils,64.75
539447,BEARDSELL,Beardsell Ltd,B ,2,Containers &amp; Packaging,65
540654,GSTL,Globalspace Technologies Ltd,M ,10,IT Consulting &amp; Software,65
534312,MTEDUCARE,MT EDUCARE LTD.,T ,10,Education,65.3
507180,KESARENT,KESAR ENTERPRISES LTD.-$,B ,10,Sugar,65.4
530973,ALFAICA,ALFA ICA (INDIA) LTD.,XT,10,Plastic Products,65.9
533982,TERASOFT,TERA SOFTWARE LTD.,B ,10,IT Consulting &amp; Software,65.95
500060,BIRLACABLE,Birla Cable Ltd,T ,10,Other Elect.Equip./ Prod.,66
533676,INDOTHAI,INDO THAI SECURITIES LTD.,B ,10,Other Financial Services,66
540729,VANTABIO,Vanta Bioscience Ltd,M ,10,Pharmaceuticals,66
505075,SETCO,SETCO AUTOMOTIVE LTD.,B ,2,Auto Parts &amp; Equipment,66.2
501477,MULLER,MULLER &amp; PHIPPS (INDIA) LTD.,XT,10,Comm.Trading  &amp; Distribution,66.5
515043,SAINTGOBAIN,SAINT-GOBAIN SEKURIT INDIA LTD.,XT,10,Construction Materials,66.65
523630,NFL,NATIONAL FERTILIZERS LTD.,B ,10,Fertilizers,66.65
532684,EKC,EVEREST KANTO CYLINDER LTD.,B ,2,Other Industrial Products,66.8
515093,MADHAV,MADHAV MARBLES &amp; GRANITES LTD.,B ,10,Construction Materials,67
531869,SACHEMT,SACHETA METALS LTD.,XT,10,Aluminium,67
539273,PECOS,Pecos Hotels and Pubs Ltd,M ,10,Restaurants,67
526885,SARLAPOLY,SARLA PERFORMANCE FIBERS LTD.-$,B ,1,Textiles,67.3
530207,BRAWN,BRAWN BIOTECH LTD.,XT,10,Pharmaceuticals,67.35
540151,DIKSAT,Diksat Transworld Ltd,M ,10,Movies &amp; Entertainment,68
513228,PENIND,PENNAR INDUSTRIES LTD.-$,B ,5,Iron &amp; Steel/Interm.Products,68.2
539620,AINFRA,A Infrastructure Ltd,XT,10,Cement &amp; Cement Products,68.5
540332,TANVI,Tanvi Foods (India) Ltd,M ,10,Comm.Trading  &amp; Distribution,68.5
540393,SMLT,Sarthak Metals Ltd,M ,10,,68.6
531092,OMMETALS,OM METALS INFRAPROJECTS LTD.,B ,1,Construction &amp; Engineering,68.75
532715,GITANJALI,GITANJALI GEMS LTD.,B ,10,Other Apparels &amp; Accessories,68.9
509026,VJTFEDU,VJTF EDUSERVICES LTD.,XT,10,Education,69.5
526263,MOLDTEK,MOLD-TEK TECHNOLOGIES LTD.,T ,2,BPO/KPO,69.5
524280,KOPRAN,KOPRAN LTD.,B ,10,Pharmaceuticals,69.7
533169,MANINFRA,MAN INFRACONSTRUCTION LTD.,B ,2,Construction &amp; Engineering,69.8
539056,ADLABS,Adlabs Entertainment Ltd,T ,10,Other Leisure Facilities,69.9
507435,KHODAY,KHODAY INDIA LTD.-$,XT,10,Breweries &amp; Distilleries,70
538732,VGCL,Vibrant Global Capital Ltd,M ,10,Finance (including NBFCs),70
540358,RMC,RMC Switchgears Ltd,M ,10,,70
523011,WEIZMANIND,WEIZMANN LTD.,B ,10,Comm.Trading  &amp; Distribution,70.1
531380,CSURGSU,CENTENIAL SURGICAL SUTURE LTD.,XT,10,Medical Equipment,70.5
515055,ANANTRAJ,Anant Raj Limited-$,B ,2,Realty,70.6
532401,VIJAYABANK,VIJAYA BANK,B ,10,Banks,70.85
505400,TEXINFRA,TEXMACO INFRASTRUCTURE &amp; HOLDINGS LTD.,B ,1,Industrial Machinery,71.35
539842,SYSCO,Sysco Industries Ltd,M ,10,Containers &amp; Packaging,71.4
513729,AROGRANITE,ARO GRANITE INDUSTRIES LTD.-$,B ,10,Construction Materials,71.5
540744,MESCON,Mideast Integrated Steels Ltd,XT,10,,71.6
526905,PADMAIND,Padmanabh Industries Limited,XT,10,Commodity Chemicals,72
536773,JPOLYINVST,Jindal Poly Investment and Finance Company Ltd,B ,10,Other Financial Services,72
517344,MINDTECK,MINDTECK (INDIA) LTD.,B ,10,IT Software Products,72.55
517271,HBLPOWER,HBL POWER SYSTEMS LTD.-$,B ,1,Other Elect.Equip./ Prod.,72.65
507265,EMERALL,Emerald Leisures Ltd,XT,10,Other Leisure Facilities,72.75
532740,LOKESHMACH,LOKESH MACHINES LTD.,B ,10,Industrial Machinery,72.9
513377,MMTC,MMTC LTD.,A ,1,Comm.Trading  &amp; Distribution,72.95
524828,BDH,BDH INDUSTRIES LTD.,XT,10,Pharmaceuticals,73
505710,GRAUWEIL,GRAUER &amp; WEIL (INDIA) LTD.-$,B ,1,Commodity Chemicals,73.45
532771,JHS,JHS SVENDGAARD LABORATORIES LTD.,B ,10,Personal Products,73.55
532057,ABHICAP,ABHINAV CAPITAL SERVICES LTD.,XT,10,Finance (including NBFCs),74
539176,HAWAENG,Hawa Engineers Ltd,XT,10,Industrial Machinery,74.1
590075,LAMBODHARA,LAMBODHARA TEXTILES LTD.-$,B ,5,Textiles,74.1
500029,AUTOLITIND,AUTOLITE (INDIA) LTD.,B ,10,Auto Parts &amp; Equipment,74.2
500777,TNPETRO,TAMILNADU PETROPRODUCTS LTD.,B ,10,Commodity Chemicals,74.35
512559,KOHINOOR,KOHINOOR FOODS LTD.,B ,10,Other Agricultural Products,74.35
532173,CYBERTECH,CYBERTECH SYSTEMS AND SOFTWARE LTD.,B ,10,IT Software Products,74.6
533001,SOMICONV,SOMI CONVEYOR BELTINGS LTD.,B ,10,Industrial Machinery,74.6
533317,OMKARCHEM,OMKAR SPECIALITY CHEMICALS LTD.,B ,10,Specialty Chemicals,74.7
532329,DANLAW,DANLAW TECHNOLOGIES INDIA LTD.-$,XT,10,IT Software Products,75
533400,FCONSUMER,Future Consumer Ltd,A ,6,Packaged Foods,75.3
570004,JISLDVREQS,JAIN IRRIGATION SYSTEMS LTD.,B ,2,Plastic Products,75.35
514162,WELSPUNIND,WELSPUN INDIA LTD.,A ,1,Textiles,75.4
534675,PROZONINTU,Prozone Intu Properties Limited,B ,2,Realty,75.45
512519,DONEAR,DONEAR INDUSTRIES LTD.-$,T ,2,Textiles,75.8
501150,CENTRUM,CENTRUM CAPITAL LTD.,B ,1,Other Financial Services,75.9
532624,JINDALPHOT,JINDAL PHOTO LTD.,T ,10,Photographic Products,76
532885,CENTRALBK,CENTRAL BANK OF INDIA,A ,10,Banks,76
532480,ALBK,ALLAHABAD BANK,A ,10,Banks,76.05
532932,MANAKSIA,MANAKSIA LTD.,B ,2,Containers &amp; Packaging,76.4
532915,RELIGARE,RELIGARE ENTERPRISES LTD.,A ,10,Other Financial Services,76.7
511559,TIMESGTY,TIMES GUARANTY LTD.,B ,10,Finance (including NBFCs),77.05
511726,VIPUL,VIPUL LTD.,B ,1,Realty,77.15
532869,TARMAT,TARMAT LTD.,B ,10,Construction &amp; Engineering,77.15
532341,IZMO,IZMO Limited-$,B ,10,IT Consulting &amp; Software,77.5
540730,MEHAI,Mehai Technology Ltd,M ,10,Comm.Trading  &amp; Distribution,77.5
539980,MIDCAPIWIN,ICICI Prudential Midcap Select iWIN ETF,B ,10,,77.72
532209,J&amp;KBANK,JAMMU &amp; KASHMIR BANK LTD.,A ,1,Banks,77.75
509009,AUSOMENT,AuSom Enterprise Limited,B ,10,Comm.Trading  &amp; Distribution,78
532356,TRIVENI,TRIVENI ENGINEERING &amp; INDUSTRIES LTD.,B ,1,Sugar,78
540694,ANG,ANG Lifesciences India Ltd,M ,10,Healthcare Services,78
531120,PATELENG,PATEL ENGINEERING LTD.-$,B ,1,Construction &amp; Engineering,78.1
530343,GENUSPOWER,GENUS POWER INFRASTRUCTURES LTD.-$,B ,1,Other Elect.Equip./ Prod.,78.6
532613,VIPCLOTHNG,VIP Clothing Ltd,B ,2,Comm.Trading  &amp; Distribution,78.65
532813,CANDC,C &amp; C CONSTRUCTIONS LTD.,T ,10,Construction &amp; Engineering,78.8
509077,PRESSMN,Pressman Advertising Limited,B ,2,Advertising &amp; Media,79.3
517447,RSSOFTWARE,R.S.SOFTWARE INDIA LTD.,B ,5,IT Software Products,79.65
507155,JAGAJITIND,JAGATJIT INDUSTRIES LTD.,XT,10,Breweries &amp; Distilleries,79.7
540653,SINTEXPLAST,Sintex Plastics Technology Ltd,B ,1,Plastic Products,80
526381,PATINTLOG,PATEL INTEGRATED LOGISTICS LTD.-$,B ,10,Surface Transportation,80.5
514045,BSL,BSL LTD.,B ,10,Textiles,80.65
524164,IOLCP,IOL CHEMICALS &amp; PHARMACEUTICALS LTD.,T ,10,Pharmaceuticals,80.65
500139,FEDDERELEC,Fedders Electric and Engineering Ltd,B ,10,Other Elect.Equip./ Prod.,80.7
530011,MANGCHEFER,MANGALORE CHEMICALS &amp; FERTILIZERS LTD.,B ,10,Fertilizers,80.9
540530,HUDCO,Housing and Urban Development Corporation Ltd,B ,10,Housing Finance ,81.15
532839,DISHTV,DISH TV INDIA LTD.,A ,1,Broadcasting &amp; Cable TV,81.25
523269,ADVANIHOTR,ADVANI HOTELS &amp; RESORTS (INDIA) LTD.,B ,2,Hotels,81.45
500231,UMANGDAIR,UMANG DAIRIES LTD.,B ,5,Packaged Foods,81.5
500404,SUNFLAG,SUNFLAG IRON &amp; STEEL CO.LTD.,B ,10,Iron &amp; Steel/Interm.Products,81.7
540648,PALASHSEC,Palash Securities Ltd,T ,10,,82
532234,NATIONALUM,NATIONAL ALUMINIUM CO.LTD.,A ,5,Aluminium,82.3
533177,IL&amp;FSTRANS,IL&amp;FS Transportation Networks Ltd,A ,10,Roads &amp; Highways,82.3
533029,ALKALI,ALKALI METALS LTD.,B ,10,Specialty Chemicals,82.55
526849,BANARBEADS,BANARAS BEADS LTD.,B ,10,Other Apparels &amp; Accessories,83
533638,FLEXITUFF,FLEXITUFF INTERNATIONAL LTD.,B ,10,Plastic Products,83
532716,GILLANDERS,GILLANDERS ARBUTHNOT &amp; CO.LTD.,T ,10,Diversified,83.3
538547,OASIS,Oasis Tradelink Ltd,B ,10,Edible Oils,84
526729,GOLDIAM,GOLDIAM INTERNATIONAL LTD.,B ,10,Other Apparels &amp; Accessories,84.15
535566,KIFS,KIFS FINANCIAL SERVICES LTD.,XT,10,Finance (including NBFCs),85.05
532276,SYNDIBANK,SYNDICATE BANK,A ,10,Banks,85.1
520021,OMAXAUTO,OMAX AUTOS LTD.,B ,10,Auto Parts &amp; Equipment,85.3
532783,DAAWAT,LT FOODS LTD.,B ,1,Other Agricultural Products,85.45
500113,SAIL,STEEL AUTHORITY OF INDIA LTD.,A ,10,Iron &amp; Steel/Interm.Products,86.5
531359,SRAMSET,SHRIRAM ASSET MANAGEMENT CO.LTD.,XT,10,Other Financial Services,86.5
533148,JSWENERGY,JSW Energy Ltd,A ,10,Electric Utilities,86.6
539401,PJL,Patdiam Jewellery Ltd,M ,10,Other Apparels &amp; Accessories,86.6
532745,INDICAP,Inditrade Capital Limited,XT,10,Other Financial Services,86.75
523371,MAWANASUG,MAWANA SUGARS LTD.,B ,10,Sugar,87
512441,ENBETRD,ENBEE TRADE &amp; FINANCE LTD.,XT,10,Misc.Commercial Services,87.25
532521,PALRED,Palred Technologies Limited,B ,10,IT Software Products,88.25
532457,GULPOLY,GULSHAN POLYOLS LTD.,B ,1,Commodity Chemicals,88.45
500460,MUKANDLTD,MUKAND LTD.,B ,10,Iron &amp; Steel/Interm.Products,89.05
526851,AREXMIS,AREX INDUSTRIES LTD.,XT,10,Textiles,89.2
540726,TTFL,Trident Texofab Ltd,M ,10,Comm.Trading  &amp; Distribution,89.35
520119,ASAL,AUTOMOTIVE STAMPINGS &amp; ASSEMBLIES LTD.,B ,10,Auto Parts &amp; Equipment,90
539659,VIDLI,Vidli Restaurants Ltd,M ,10,Restaurants,90
540709,RELHOME,Reliance Home Finance Ltd,B ,10,Housing Finance ,90
540717,PQIF,Polo Queen Industrial and Fintech Ltd,XT,10,Comm.Trading  &amp; Distribution,90
532974,BIRLAMONEY,ADITYA BIRLA MONEY LTD.-$,B ,1,Other Financial Services,90.15
530655,GOODLUCK,Goodluck India Ltd,B ,2,Iron &amp; Steel Products,90.3
532776,SHIVAMAUTO,SHIVAM AUTOTECH LTD.,B ,2,Auto Parts &amp; Equipment,90.35
532326,INTENTECH,INTENSE TECHNOLOGIES LTD.-$,B ,2,IT Software Products,90.4
540725,SISL,Share India Securities Ltd,M ,10,Other Financial Services,90.7
524500,KILITCH,KILITCH DRUGS (INDIA) LTD.,B ,10,Pharmaceuticals,90.95
531398,SOURCENTRL,SOURCE NATURAL FOODS &amp; HERBAL SUPPL LTD.,XT,10,Pharmaceuticals,91.15
500400,TATAPOWER,TATA POWER CO.LTD.,A ,1,Electric Utilities,91.25
500093,CGPOWER,CG Power and Industrial Solutions Ltd,A ,2,Heavy Electrical Equipment,91.4
500429,UNIPHOS,UNIPHOS ENTERPRISES LTD.,B ,2,Comm.Trading  &amp; Distribution,91.45
519224,WILLAMAGOR,WILLIAMSON MAGOR &amp; COMPANY LTD.,T ,10,Comm.Trading  &amp; Distribution,91.8
